date,variant,prop_median,prop_ci_low,prop_ci_high
2021-09-05,B.1.1.529 (Omikron),1.7141450884019157e-11,1.3026411901343872e-13,4.6110482450961934e-10
2021-09-05,B.1.1.7 (Alpha),8.411860611335465e-5,2.6862413849187017e-5,2.5331863353445557e-4
2021-09-05,B.1.617.2 (Delta),0.9999158813020073,0.9997466813592085,0.999973137566484
2021-09-06,B.1.1.529 (Omikron),2.1148026765919814e-11,1.6934450432392324e-13,5.542359019126116e-10
2021-09-06,B.1.1.7 (Alpha),8.510490389869991e-5,2.710191821347524e-5,2.5233288458154345e-4
2021-09-06,B.1.617.2 (Delta),0.9999148950319457,0.9997476671063351,0.9999728980575038
2021-09-07,B.1.1.529 (Omikron),2.619133366709021e-11,2.198498792553156e-13,6.661770360033402e-10
2021-09-07,B.1.1.7 (Alpha),8.57096865145464e-5,2.7549085552255625e-5,2.5091278486881474e-4
2021-09-07,B.1.617.2 (Delta),0.999914290026237,0.9997490872017089,0.9999724506613252
2021-09-08,B.1.1.529 (Omikron),3.252556578591792e-11,2.8282231249262295e-13,8.007273737227413e-10
2021-09-08,B.1.1.7 (Alpha),8.612332947239681e-5,2.8232026727217665e-5,2.492832263293709e-4
2021-09-08,B.1.617.2 (Delta),0.9999138763269857,0.9997507167569261,0.9999717678988483
2021-09-09,B.1.1.529 (Omikron),4.0276146088601694e-11,3.638326978060166e-13,9.624533927232179e-10
2021-09-09,B.1.1.7 (Alpha),8.684751623419244e-5,2.8799137023857006e-5,2.47664249810295e-4
2021-09-09,B.1.617.2 (Delta),0.9999131524603628,0.9997523357293001,0.9999712008461199
2021-09-10,B.1.1.529 (Omikron),4.983390642612389e-11,4.686954198113882e-13,1.1567908488543722e-9
2021-09-10,B.1.1.7 (Alpha),8.754174590921363e-5,2.941627922020124e-5,2.4605578661912424e-4
2021-09-10,B.1.617.2 (Delta),0.9999124582023724,0.9997539441873204,0.9999705836548796
2021-09-11,B.1.1.529 (Omikron),6.165980080632735e-11,6.059609939635416e-13,1.3899902708258714e-9
2021-09-11,B.1.1.7 (Alpha),8.839142091670999e-5,2.9933937858790397e-05,2.444577685089107e-4
2021-09-11,B.1.617.2 (Delta),0.9999116080696466,0.99975554219898,0.9999700660435823
2021-09-12,B.1.1.529 (Omikron),7.62920812255712e-11,7.83428297834308e-13,1.6702047875839915e-9
2021-09-12,B.1.1.7 (Alpha),8.88882300861417e-5,3.044391185009937e-5,2.4346311210549575e-4
2021-09-12,B.1.617.2 (Delta),0.9999111113225614,0.9997565368102277,0.999969556065032
2021-09-13,B.1.1.529 (Omikron),9.439673380383096e-11,1.0128717578864806e-12,2.0069138455364474e-9
2021-09-13,B.1.1.7 (Alpha),8.951504756065871e-5,3.0962601518914356e-5,2.4195906680960904e-4
2021-09-13,B.1.617.2 (Delta),0.9999104836941883,0.9997580408347885,0.9999690373696828
2021-09-14,B.1.1.529 (Omikron),1.167977920392423e-10,1.3095144292142638e-12,2.411508341725818e-9
2021-09-14,B.1.1.7 (Alpha),9.016796290830049e-5,3.14923193441632e-5,2.3972570881677937e-4
2021-09-14,B.1.617.2 (Delta),0.9999098305614731,0.9997602742280568,0.9999685076676386
2021-09-15,B.1.1.529 (Omikron),1.4451484393204588e-10,1.6930380957962675e-12,2.8976760811781783e-9
2021-09-15,B.1.1.7 (Alpha),9.074093043568015e-5,3.201549620825602e-5,2.3816879737057235e-4
2021-09-15,B.1.617.2 (Delta),0.9999092590021504,0.9997618311238747,0.9999679844674614
2021-09-16,B.1.1.529 (Omikron),1.7862110886504935e-10,2.1888892357909608e-12,3.480350617149847e-9
2021-09-16,B.1.1.7 (Alpha),9.166566127069156e-5,3.2818729933297274e-5,2.375453933701239e-4
2021-09-16,B.1.617.2 (Delta),0.9999083338684258,0.9997624543371968,0.9999671812505794
2021-09-17,B.1.1.529 (Omikron),2.2051423930299344e-10,2.8299675148709308e-12,4.155669032389265e-9
2021-09-17,B.1.1.7 (Alpha),9.237008674790341e-5,3.355348925857782e-5,2.361589263832288e-4
2021-09-17,B.1.617.2 (Delta),0.9999076293458729,0.9997638407967897,0.9999664462469995
2021-09-18,B.1.1.529 (Omikron),2.731540976847717e-10,3.658808856013143e-12,4.9620362239613924e-9
2021-09-18,B.1.1.7 (Alpha),9.305868924794437e-5,3.4220356038299e-5,2.3470308518016864e-4
2021-09-18,B.1.617.2 (Delta),0.9999069406373645,0.999765296515239,0.9999657739462253
2021-09-19,B.1.1.529 (Omikron),3.384368380083517e-10,4.730407955686873e-12,5.924885194114909e-9
2021-09-19,B.1.1.7 (Alpha),9.375085934386731e-5,3.496636910507767e-5,2.3410698812344639e-4
2021-09-19,B.1.617.2 (Delta),0.9999062476257995,0.9997658928350142,0.999965032836894
2021-09-20,B.1.1.529 (Omikron),4.2028657710254117e-10,6.083004180521762e-12,7.1330534369612775e-9
2021-09-20,B.1.1.7 (Alpha),9.454502922566366e-5,3.5714807205239354e-5,2.3442789253692742e-4
2021-09-20,B.1.617.2 (Delta),0.9999054543326411,0.9997655720627436,0.9999642847140422
2021-09-21,B.1.1.529 (Omikron),5.208675803736027e-10,7.762872909020868e-12,8.589185068209625e-9
2021-09-21,B.1.1.7 (Alpha),9.505700103539118e-5,3.627740090430173e-5,2.3328568098820188e-4
2021-09-21,B.1.617.2 (Delta),0.9999049409669147,0.9997667132603317,0.9999637221269909
2021-09-22,B.1.1.529 (Omikron),6.450893252899079e-10,9.908045761899025e-12,1.0403386958175798e-8
2021-09-22,B.1.1.7 (Alpha),9.582408496264031e-5,3.696806226513915e-5,2.3069623510228672e-4
2021-09-22,B.1.617.2 (Delta),0.999904175124283,0.9997692962584672,0.9999630314121343
2021-09-23,B.1.1.529 (Omikron),7.9893680954449e-10,1.2646126134577451e-11,1.2550671613848984e-8
2021-09-23,B.1.1.7 (Alpha),9.675090165839532e-5,3.793364119403573e-5,2.290076158900798e-4
2021-09-23,B.1.617.2 (Delta),0.9999032467571739,0.9997709893301895,0.9999620657101614
2021-09-24,B.1.1.529 (Omikron),9.878515506406672e-10,1.6172684918739544e-11,1.4986456472441685e-8
2021-09-24,B.1.1.7 (Alpha),9.738773926847491e-5,3.883731626056745e-5,2.2822203201081775e-4
2021-09-24,B.1.617.2 (Delta),0.9999026121323338,0.9997717742353391,0.999961161584655
2021-09-25,B.1.1.529 (Omikron),1.223416356865884e-9,2.091160010954375e-11,1.8042842880475093e-8
2021-09-25,B.1.1.7 (Alpha),9.802570118535957e-5,3.965030697559722e-5,2.274394664754609e-4
2021-09-25,B.1.617.2 (Delta),0.9999019735686958,0.9997725559712818,0.9999603483414591
2021-09-26,B.1.1.529 (Omikron),1.5141768612020654e-9,2.7057155428737376e-11,2.1720039216104606e-8
2021-09-26,B.1.1.7 (Alpha),9.887929926859974e-5,4.0293889298328704e-5,2.2694202773088781e-4
2021-09-26,B.1.617.2 (Delta),0.9999011193740759,0.9997730541275469,0.999959705845568
2021-09-27,B.1.1.529 (Omikron),1.875632477795554e-9,3.505286916872172e-11,2.5972964291873474e-8
2021-09-27,B.1.1.7 (Alpha),9.969744783874741e-5,4.0662979609691235e-5,2.2770325166197977e-4
2021-09-27,B.1.617.2 (Delta),0.9999002999513746,0.9997722916839531,0.9999593361403621
2021-09-28,B.1.1.529 (Omikron),2.317143804997551e-9,4.5586327281637396e-11,3.083702733328833e-8
2021-09-28,B.1.1.7 (Alpha),1.0065865579004116e-4,4.1057309676033863e-05,2.2839187807877662e-4
2021-09-28,B.1.617.2 (Delta),0.9998993406912224,0.9997716019611537,0.9999589416097131
2021-09-29,B.1.1.529 (Omikron),2.8416630096802722e-9,5.928519963670683e-11,3.659562551444266e-8
2021-09-29,B.1.1.7 (Alpha),1.0171843467543417e-4,4.1534542476637727e-5,2.275954792543385e-4
2021-09-29,B.1.617.2 (Delta),0.9998982670524186,0.9997723993045355,0.9999584555550846
2021-09-30,B.1.1.529 (Omikron),3.482622300163808e-9,7.714518131100287e-11,4.349889128288706e-8
2021-09-30,B.1.1.7 (Alpha),1.0242525779069313e-4,4.1805692984455224e-5,2.2707958906693476e-4
2021-09-30,B.1.617.2 (Delta),0.999897572177416,0.9997729194698827,0.9999581931639641
2021-10-01,B.1.1.529 (Omikron),4.3025603153465315e-9,1.0099949500031597e-10,5.2077418855610166e-8
2021-10-01,B.1.1.7 (Alpha),1.0330544417070324e-4,4.216886738346551e-5,2.2502873412814787e-4
2021-10-01,B.1.617.2 (Delta),0.9998966850568904,0.9997749667883379,0.9999578297115113
2021-10-02,B.1.1.529 (Omikron),5.334700864050813e-9,1.3058127554773372e-10,6.251144878288843e-8
2021-10-02,B.1.1.7 (Alpha),1.0404501142761437e-4,4.2629703519593447e-5,2.240456753450156e-4
2021-10-02,B.1.617.2 (Delta),0.9998959526752287,0.9997759467494872,0.9999572867249684
2021-10-03,B.1.1.529 (Omikron),6.576093455206109e-9,1.6977131573685036e-10,7.50360025699295e-8
2021-10-03,B.1.1.7 (Alpha),1.0481574801512e-4,4.3555398370740955e-5,2.2520106967588647e-4
2021-10-03,B.1.617.2 (Delta),0.9998951662567326,0.9997747980101175,0.9999563910851255
2021-10-04,B.1.1.529 (Omikron),8.182362296768385e-9,2.2072445806640938e-10,9.006993026048984e-8
2021-10-04,B.1.1.7 (Alpha),1.0582763622645657e-4,4.438006948129214e-5,2.2490295285294853e-4
2021-10-04,B.1.617.2 (Delta),0.9998941477033882,0.9997750962676273,0.9999554992960767
2021-10-05,B.1.1.529 (Omikron),1.0107428785932108e-8,2.86971859750171e-10,1.0811600128536747e-7
2021-10-05,B.1.1.7 (Alpha),1.0741507304283567e-4,4.527721643984274e-5,2.2517082407312892e-4
2021-10-05,B.1.617.2 (Delta),0.9998925785143588,0.9997748156123438,0.9999545780636763
2021-10-06,B.1.1.529 (Omikron),1.2494093304337056e-8,3.7326374611271255e-10,1.2977771827313956e-7
2021-10-06,B.1.1.7 (Alpha),1.081675775702936e-4,4.6197155250766234e-5,2.2541903702669313e-4
2021-10-06,B.1.617.2 (Delta),0.9998918267726812,0.999774573668021,0.9999536289318827
2021-10-07,B.1.1.529 (Omikron),1.5424354177145198e-8,4.846798047019443e-10,1.5575130279310396e-7
2021-10-07,B.1.1.7 (Alpha),1.090596148478633e-4,4.713581295432079e-5,2.2463450038271113e-4
2021-10-07,B.1.617.2 (Delta),0.9998909351961727,0.9997753554968666,0.9999526551919935
2021-10-08,B.1.1.529 (Omikron),1.9046114739014654e-8,6.271757377074092e-10,1.8691027973025445e-7
2021-10-08,B.1.1.7 (Alpha),1.0985145028777541e-4,4.8093570831556064e-5,2.2389216013664592e-4
2021-10-08,B.1.617.2 (Delta),0.9998901324492178,0.999776058030244,0.9999516552745837
2021-10-09,B.1.1.529 (Omikron),2.365774169146873e-8,8.115712136622244e-10,2.2347499094503638e-7
2021-10-09,B.1.1.7 (Alpha),1.1079542131334363e-4,4.866300074590656e-5,2.2330209830733288e-4
2021-10-09,B.1.617.2 (Delta),0.9998891994910861,0.9997766675391498,0.9999513336171124
2021-10-10,B.1.1.529 (Omikron),2.9189643421514227e-8,1.055965883391325e-9,2.670747871207711e-7
2021-10-10,B.1.1.7 (Alpha),1.1204625848386588e-4,4.871460096724509e-5,2.223850198573273e-4
2021-10-10,B.1.617.2 (Delta),0.9998879071444091,0.9997773421834127,0.999951281150673
2021-10-11,B.1.1.529 (Omikron),3.593966724794494e-8,1.3816469840452024e-9,3.1830103393341964e-7
2021-10-11,B.1.1.7 (Alpha),1.131282688946813e-4,4.965274880777996e-5,2.2442258645011343e-4
2021-10-11,B.1.617.2 (Delta),0.9998866327929506,0.9997755328831739,0.9999503401091958
2021-10-12,B.1.1.529 (Omikron),4.4228408652222134e-8,1.7783151608741058e-9,3.793283827704757e-7
2021-10-12,B.1.1.7 (Alpha),1.1446122488204647e-4,5.045753603135714e-5,2.2527348576846545e-4
2021-10-12,B.1.617.2 (Delta),0.9998853755086243,0.9997746862840138,0.9999494946581372
2021-10-13,B.1.1.529 (Omikron),5.4553879088797625e-8,2.286522253701097e-9,4.5610463936238765e-7
2021-10-13,B.1.1.7 (Alpha),1.1525833960987871e-4,5.142534821088619e-5,2.2802733288254217e-4
2021-10-13,B.1.617.2 (Delta),0.9998845937236231,0.9997716986157541,0.9999485159748548
2021-10-14,B.1.1.529 (Omikron),6.736298456222643e-8,2.939969894219684e-9,5.45405047956926e-7
2021-10-14,B.1.1.7 (Alpha),1.1629063388285946e-4,5.1929395048888706e-5,2.2905508392616282e-4
2021-10-14,B.1.617.2 (Delta),0.9998835485622735,0.9997709196394859,0.999948045647564
2021-10-15,B.1.1.529 (Omikron),8.358541255807367e-8,3.782930946890435e-9,6.521916864469929e-7
2021-10-15,B.1.1.7 (Alpha),1.1743553737426717e-4,5.277587235249089e-5,2.295319162667512e-4
2021-10-15,B.1.617.2 (Delta),0.999882384604868,0.9997703348473328,0.9999471929406274
2021-10-16,B.1.1.529 (Omikron),1.035931144597511e-7,4.908406375071719e-9,7.798890363855581e-7
2021-10-16,B.1.1.7 (Alpha),1.1836072198604281e-4,5.364231204791271e-5,2.303959117596836e-4
2021-10-16,B.1.617.2 (Delta),0.9998813068741897,0.9997695597645567,0.9999463140511591
2021-10-17,B.1.1.529 (Omikron),1.277743230827201e-7,6.34756998851096e-9,9.321517204245697e-7
2021-10-17,B.1.1.7 (Alpha),1.1934013778617313e-4,5.454663371945423e-5,2.296851356473438e-4
2021-10-17,B.1.617.2 (Delta),0.9998804625684274,0.9997701877103349,0.9999453990090177
2021-10-18,B.1.1.529 (Omikron),1.5771534917767935e-7,8.324188969179379e-9,1.114002195952145e-6
2021-10-18,B.1.1.7 (Alpha),1.2038885760067235e-4,5.546949739512765e-5,2.310962047792591e-4
2021-10-18,B.1.617.2 (Delta),0.9998793602521896,0.999768861692779,0.9999444660830351
2021-10-19,B.1.1.529 (Omikron),1.9567961071229576e-7,1.0896128980658421e-8,1.3386823378211256e-6
2021-10-19,B.1.1.7 (Alpha),1.219797959299056e-4,5.64284707952785e-5,2.3309247628343103e-4
2021-10-19,B.1.617.2 (Delta),0.9998778572066183,0.9997668550543667,0.9999434991732634
2021-10-20,B.1.1.529 (Omikron),2.427375594040197e-7,1.4197263894383986e-8,1.6096927182882284e-6
2021-10-20,B.1.1.7 (Alpha),1.2374350665178698e-4,5.739755898896776e-5,2.339784174144303e-4
2021-10-20,B.1.617.2 (Delta),0.9998761642978691,0.9997654863468156,0.9999424578309116
2021-10-21,B.1.1.529 (Omikron),2.998861822815993e-7,1.8498576750637345e-8,1.924690025933795e-6
2021-10-21,B.1.1.7 (Alpha),1.2542014570434554e-4,5.79607018460867e-5,2.3527559379292015e-4
2021-10-21,B.1.617.2 (Delta),0.9998743454978547,0.9997632812918209,0.9999415222046297
2021-10-22,B.1.1.529 (Omikron),3.7206351684466867e-7,2.4103117010910792e-8,2.301120737149075e-6
2021-10-22,B.1.1.7 (Alpha),1.2675547633086382e-4,5.847556177857877e-5,2.3703625555309936e-4
2021-10-22,B.1.617.2 (Delta),0.9998729117382337,0.9997621728641279,0.9999409153914637
2021-10-23,B.1.1.529 (Omikron),4.6140644046894624e-7,3.140927405260216e-8,2.7709661767039724e-6
2021-10-23,B.1.1.7 (Alpha),1.2784103733372765e-4,5.949287641626187e-5,2.3718858193790224e-4
2021-10-23,B.1.617.2 (Delta),0.9998711711370057,0.999761102938662,0.9999399018601778
2021-10-24,B.1.1.529 (Omikron),5.715693307732305e-7,4.094439495123405e-8,3.335892325795233e-6
2021-10-24,B.1.1.7 (Alpha),1.289336729808937e-4,6.020449613060718e-5,2.385711318241621e-4
2021-10-24,B.1.617.2 (Delta),0.9998704966090659,0.9997610417203913,0.9999388186881885
2021-10-25,B.1.1.529 (Omikron),7.06649535929604e-7,5.3374163241253626e-8,4.0247802477765785e-6
2021-10-25,B.1.1.7 (Alpha),1.299328901712721e-4,6.141036477712472e-5,2.3996103783436952e-4
2021-10-25,B.1.617.2 (Delta),0.9998692501791342,0.9997592596927827,0.9999379099699145
2021-10-26,B.1.1.529 (Omikron),8.711969069326252e-7,6.95773308070685e-8,4.860113235676553e-6
2021-10-26,B.1.1.7 (Alpha),1.311409447398616e-4,6.267536232797129e-5,2.4192983794550155e-4
2021-10-26,B.1.617.2 (Delta),0.9998679378984141,0.9997573045155196,0.9999363515625256
2021-10-27,B.1.1.529 (Omikron),1.08010330221179e-6,9.069942012113268e-8,5.8688278186741175e-6
2021-10-27,B.1.1.7 (Alpha),1.3219383956255897e-4,6.381748892450027e-5,2.4236910835616864e-4
2021-10-27,B.1.617.2 (Delta),0.9998664677821592,0.9997566674049124,0.9999352975931217
2021-10-28,B.1.1.529 (Omikron),1.3391919867683251e-6,1.1659047937848336e-7,7.086912870286969e-6
2021-10-28,B.1.1.7 (Alpha),1.330805330607914e-4,6.456133138447382e-5,2.429331265992245e-4
2021-10-28,B.1.617.2 (Delta),0.9998648948067188,0.9997551345863765,0.999933944583824
2021-10-29,B.1.1.529 (Omikron),1.6643985363389172e-6,1.4947401444355595e-7,8.55662692426258e-6
2021-10-29,B.1.1.7 (Alpha),1.3407619570660466e-4,6.567578338066323e-5,2.4205747963725372e-4
2021-10-29,B.1.617.2 (Delta),0.9998640235508693,0.9997543534722101,0.9999326751187239
2021-10-30,B.1.1.529 (Omikron),2.074470661468209e-6,1.9277292138157024e-7,1.0318151676028557e-5
2021-10-30,B.1.1.7 (Alpha),1.3504384474913525e-4,6.624409245061216e-5,2.4022542002192075e-4
2021-10-30,B.1.617.2 (Delta),0.9998623747473021,0.9997544414926087,0.9999315130361279
2021-10-31,B.1.1.529 (Omikron),2.576481740191696e-6,2.5149427722543474e-7,1.2352851276380041e-5
2021-10-31,B.1.1.7 (Alpha),1.358148939921294e-4,6.620105098124674e-5,2.4013749183445082e-4
2021-10-31,B.1.617.2 (Delta),0.999860974002857,0.9997535967858419,0.9999301898381239
2021-11-01,B.1.1.529 (Omikron),3.1898448577887977e-6,3.2295706619129103e-7,1.4785557140350776e-5
2021-11-01,B.1.1.7 (Alpha),1.3663431185081097e-4,6.726082020714503e-5,2.4370213200591108e-4
2021-11-01,B.1.617.2 (Delta),0.9998593066165244,0.9997502434806359,0.9999285416923906
2021-11-02,B.1.1.529 (Omikron),3.92213135084089e-6,4.1339104866142803e-7,1.7823490066782682e-5
2021-11-02,B.1.1.7 (Alpha),1.3754279435879092e-4,6.817058097818587e-5,2.4537881020100815e-4
2021-11-02,B.1.617.2 (Delta),0.9998577468606298,0.9997482749856168,0.9999269856575327
2021-11-03,B.1.1.529 (Omikron),4.8480436628022226e-6,5.296877960867954e-7,2.1491878593020946e-5
2021-11-03,B.1.1.7 (Alpha),1.379283889927864e-4,6.9065894256544e-5,2.472375299730643e-4
2021-11-03,B.1.617.2 (Delta),0.9998556505574103,0.9997441489879574,0.9999252627656796
2021-11-04,B.1.1.529 (Omikron),5.97971534783671e-6,6.773195525770276e-7,2.585694418636017e-5
2021-11-04,B.1.1.7 (Alpha),1.3940054073745408e-4,6.975506107340389e-5,2.4969721310383265e-4
2021-11-04,B.1.617.2 (Delta),0.9998527886445574,0.9997404681454306,0.9999229157478321
2021-11-05,B.1.1.529 (Omikron),7.4145303508454025e-6,8.669815849411841e-7,3.1048259343019965e-5
2021-11-05,B.1.1.7 (Alpha),1.4032880821075294e-4,7.04428804150327e-5,2.5232555424092103e-4
2021-11-05,B.1.617.2 (Delta),0.9998495162265046,0.9997358694885409,0.9999207446998154
2021-11-06,B.1.1.529 (Omikron),9.17302261999893e-6,1.110609622253407e-6,3.726023458448173e-5
2021-11-06,B.1.1.7 (Alpha),1.4156822939060215e-4,7.141220702333702e-5,2.5217022295005113e-4
2021-11-06,B.1.617.2 (Delta),0.99984669216691,0.9997324820751846,0.9999188908048087
2021-11-07,B.1.1.529 (Omikron),1.1388443407292095e-5,1.4378514941537859e-6,4.491679212446243e-5
2021-11-07,B.1.1.7 (Alpha),1.4296169458610715e-4,7.200468416569192e-5,2.5429689384916726e-4
2021-11-07,B.1.617.2 (Delta),0.9998421804332357,0.9997245041752314,0.9999170882266096
2021-11-08,B.1.1.529 (Omikron),1.4049449454833777e-5,1.8789507870899628e-6,5.393322643531825e-5
2021-11-08,B.1.1.7 (Alpha),1.4402319310559137e-4,7.336603167684702e-5,2.569924148805842e-4
2021-11-08,B.1.617.2 (Delta),0.9998370603497145,0.9997180574759428,0.9999137131905803
2021-11-09,B.1.1.529 (Omikron),1.739677303092416e-5,2.4494081618137624e-6,6.47188008237785e-5
2021-11-09,B.1.1.7 (Alpha),1.4456618268061027e-4,7.36371466969954e-5,2.6001569950134145e-4
2021-11-09,B.1.617.2 (Delta),0.9998318007188807,0.9997127160078422,0.9999101764279789
2021-11-10,B.1.1.529 (Omikron),2.1527636443821987e-5,3.1697773699599777e-6,7.791040898366339e-5
2021-11-10,B.1.1.7 (Alpha),1.4585453491654178e-4,7.39432073234717e-5,2.631445687035359e-4
2021-11-10,B.1.617.2 (Delta),0.9998248469328883,0.9997029627675008,0.9999054553546747
2021-11-11,B.1.1.529 (Omikron),2.6421457793938693e-5,4.007941579994441e-6,9.401352508958823e-5
2021-11-11,B.1.1.7 (Alpha),1.472299933860452e-4,7.468530387705265e-5,2.665780917197543e-4
2021-11-11,B.1.617.2 (Delta),0.9998175034025467,0.9996873350269166,0.9999023349932645
2021-11-12,B.1.1.529 (Omikron),3.269975627113754e-5,5.084929596477552e-6,1.1357227566467749e-4
2021-11-12,B.1.1.7 (Alpha),1.4827063061713367e-4,7.468954815320161e-5,2.6941569156557576e-4
2021-11-12,B.1.617.2 (Delta),0.9998088352733976,0.9996741388950486,0.9998985372120346
2021-11-13,B.1.1.529 (Omikron),4.042911099836572e-5,6.573672400120401e-6,1.3719953522411214e-4
2021-11-13,B.1.1.7 (Alpha),1.4940581132554892e-4,7.468625686561025e-5,2.7175114056517645e-4
2021-11-13,B.1.617.2 (Delta),0.9998005137495346,0.999661583696524,0.9998933156603027
2021-11-14,B.1.1.529 (Omikron),5.008466062352521e-5,8.566105663938525e-6,1.6464852776330684e-4
2021-11-14,B.1.1.7 (Alpha),1.5053657636675212e-4,7.479538522478215e-5,2.7469286492735597e-4
2021-11-14,B.1.617.2 (Delta),0.9997893677105573,0.9996363112178103,0.999887242143747
2021-11-15,B.1.1.529 (Omikron),6.20483381048301e-5,1.1147926996545213e-5,1.9794234699272584e-4
2021-11-15,B.1.1.7 (Alpha),1.5216385323938857e-4,7.517243270960773e-5,2.7576269105389e-4
2021-11-15,B.1.617.2 (Delta),0.9997763536046635,0.9996108094302151,0.9998806298508792
2021-11-16,B.1.1.529 (Omikron),7.681586673690392e-5,1.460682280279357e-5,2.3691783398271233e-4
2021-11-16,B.1.1.7 (Alpha),1.536604428038496e-4,7.602874913701993e-5,2.7699844338381196e-4
2021-11-16,B.1.617.2 (Delta),0.9997619395767879,0.9995709175887966,0.9998731930810378
2021-11-17,B.1.1.529 (Omikron),9.533726425632307e-5,1.8436163291643463e-5,2.8679071458109957e-4
2021-11-17,B.1.1.7 (Alpha),1.546934004917069e-4,7.737291269696628e-5,2.7973005578390165e-4
2021-11-17,B.1.617.2 (Delta),0.9997442220364909,0.9995353155572189,0.9998652447667773
2021-11-18,B.1.1.529 (Omikron),1.1802452198379444e-4,2.3772805520647182e-5,3.462773800281147e-4
